start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,flow_type,target_rate_mbps,date,time
165.000162,166.000201,1.000038981437683,3731264,29848948.445076283,0.5479976913700854,0,2768,0.0,False,False,udp,30,20251009,043418_782517
166.000201,167.000205,1.0000040531158447,3779792,30238213.441017985,0.4843971201130722,0,2804,0.0,False,False,udp,30,20251009,043418_782517
167.000205,168.000204,0.9999989867210388,3739352,29914846.3120844,0.638200775135909,0,2774,0.0,False,False,udp,30,20251009,043418_782517
168.000204,169.000209,1.0000050067901611,3760920,30087209.3596562,0.39555506944456775,0,2790,0.0,False,False,udp,30,20251009,043418_782517
169.000209,170.000206,0.9999970197677612,3720480,29763928.703419875,0.5242248714468923,0,2760,0.0,False,False,udp,30,20251009,043418_782517
170.000206,171.000204,0.9999979734420776,3779792,30238397.279863566,0.47018537087270856,0,2804,0.0,False,False,udp,30,20251009,043418_782517
171.000204,172.000203,0.9999989867210388,3750136,30001118.399502087,0.514498954770812,0,2782,0.0,False,False,udp,30,20251009,043418_782517
172.000203,173.000154,0.9999510049819946,3738004,29905497.22037477,0.585152415661218,0,2773,0.0,False,False,udp,30,20251009,043418_782517
173.000154,174.000203,1.0000489950180054,3735308,29880999.97986797,0.77828155889673,0,2771,0.0,False,False,udp,30,20251009,043418_782517
174.000203,175.000205,1.0000020265579224,3764964,30119650.960782725,0.5846786319557842,0,2793,0.0,False,False,udp,30,20251009,043418_782517
175.000205,176.000211,1.0000059604644775,3746092,29968557.37347833,0.35230028223198856,0,2779,0.0,False,False,udp,30,20251009,043418_782517
176.000211,177.000204,0.9999930262565613,3735308,29882672.39409054,0.5420556065304448,0,2771,0.0,False,False,udp,30,20251009,043418_782517
177.000204,178.000181,0.9999769926071167,3769008,30152757.736343756,0.3791212234842312,0,2796,0.0,False,False,udp,30,20251009,043418_782517
178.000181,179.000158,0.9999769926071167,3731264,29850798.78905562,0.5422394069796735,0,2768,0.0,False,False,udp,30,20251009,043418_782517
179.000158,180.000198,1.000040054321289,3779792,30237124.8724855,0.405792256919583,0,2804,0.0,False,False,udp,30,20251009,043418_782517
180.000198,181.000189,0.999990999698639,3750136,30001358.02126343,0.4787622739920073,0,2782,0.0,False,False,udp,30,20251009,043418_782517
181.000189,182.000203,1.0000139474868774,3750136,30000669.566054914,0.4847866274111719,0,2782,0.0,False,False,udp,30,20251009,043418_782517
182.000203,183.000203,1.0,3738004,29904032.0,0.6340472001249916,0,2773,0.0,False,False,udp,30,20251009,043418_782517
183.000203,184.000203,1.0,3735308,29882464.0,0.7704896863453388,0,2771,0.0,False,False,udp,30,20251009,043418_782517
184.000203,185.000185,0.9999819993972778,3783836,30271232.90043735,0.4685072973828984,0,2807,0.0,False,False,udp,30,20251009,043418_782517
185.000185,186.000116,0.99993097782135,3742048,29938450.41707319,0.48683462746692846,0,2776,0.0,False,False,udp,30,20251009,043418_782517
